God's Basement,165.000,6.0,NVIDIA GeForce GTX 760,6.0,Adventure Indie Gore Horror Walking Simulator Psychological Horror Atmospheric First-Person Mystery Dark Singleplayer Story Rich Puzzle,16 Oct, 2018,116,84
Zuma Deluxe,70.000,0,,0,Casual Match 3 Puzzle Singleplayer,30 Aug, 2006,396,92
Prismata,0,4.0,0.5GB VRAM,0.78125,Early Access Strategy Indie Early Access Card Game Free to Play Simulation Competitive Sci-fi Multiplayer Turn-Based Singleplayer Turn-Based Strategy Puzzle Robots Replay Value Visual Novel Story Rich Turn-Based Tactics RTS,8 Mar, 2018,788,83
Team Fortress Classic,70.000,0,,0,Action FPS Multiplayer Classic Shooter Class-Based Team-Based First-Person 1990's Co-op Competitive Old School Fast-Paced Online Co-Op Retro Remake Violent Mod Funny Adventure,1 Apr, 1999,2652,81
Wargame: Airland Battle,303.000,2.0,256 MB ATI RADEON HD 4670/NVIDIA GEFORCE GT120/320M OR HIGHER,0,Strategy RTS Military Cold War Real Time Tactics Wargame Tactical Real-Time Multiplayer War Difficult Simulation Realistic Singleplayer Action Co-op Alternate History America Historical,29 May, 2013,2931,88
Impossible Creatures Steam Edition,120.000,0.5,DirectX compatible video card with 64 MB VRAM,2.0,Strategy RTS Cult Classic Multiplayer Singleplayer Classic Real-Time Base Building War Action Sci-fi,7 Jan, 2003,636,96
Ghost Master®,87.500,0,,0,Strategy Comedy Puzzle Simulation Classic Singleplayer Funny Tactical Horror Sandbox Great Soundtrack,23 Aug, 2003,1032,85
Zup! 2,15.000,0.25,Intel HD Graphics,0.0146484375,Indie Casual Puzzle Minimalist Physics Relaxing Short 2D Singleplayer Great Soundtrack,5 Dec, 2016,4393,95
Carcassonne - Tiles & Tactics,120.000,2.0,DirectX 10 class GPU with 1024MB VRAM,2.0,Strategy Casual Board Game,29 Nov, 2017,153,73
Save 25% on Karnage Chronicles,165.000,8.0,Nvidia GeForce GTX 970 or AMD equivalent,3.0,Early Access RPG VR Early Access Adventure Action Hack and Slash Action-Adventure Story Rich Action RPG Co-op Multiplayer Co-op Campaign,24 Apr, 2017,206,92
Warhammer 40,000: Space Marine,250.000,0.0,256MB Video Card using Shader Model 3 (Nvidia GeForce 8800GT, AMD Radeon 3850 and above),0,Warhammer 40K Action Third-Person Shooter Sci-fi Third Person Multiplayer Gore Singleplayer Shooter Hack and Slash Co-op Dystopian Adventure Games Workshop Atmospheric Story Rich Online Co-Op Controller Futuristic Great Soundtrack,5 Sep, 2011,4877,91
Tomb Raider: Underworld,187.500,0.0,Card:NVIDIA GeForce 6 series 6800GT (or better) / ATI 1800XT (or better),0,Adventure Action Female Protagonist Third Person Lara Croft Puzzle Platformer Singleplayer Action-Adventure Shooter Exploration Third-Person Shooter Parkour Atmospheric 3D Vision Open World 3D Platformer Underwater,21 Nov, 2008,1869,75
Street Legal Racing: Redline v2.3.1,80.000,0.5,GeForce 9800,2.9296875,Racing Simulation Driving Building Kickstarter Singleplayer Open World Moddable,7 May, 2016,1198,80
Save 66% on Street Racing Syndicate,14.500,0,32 MB DirectX 9.0b compatible video card,0,Racing Open World Driving Singleplayer Multiplayer Arcade Classic Nudity Action,8 Jan, 2005,1031,82
Save 50% on Falcon 4.0,60.000,0.5,3D graphics card compatible with DirectX 7,0.68359375,Simulation Flight Military,1 Jan, 1998,77,74
Oxenfree,188.000,2.0,1GB Shader Model 3.0 Compatible (DirectX 9.0c),3.0,Story Rich Choices Matter Supernatural Atmospheric Female Protagonist Indie Adventure Mystery Horror Great Soundtrack Singleplayer Multiple Endings Thriller Psychological Horror Walking Simulator Side Scroller 2D 2.5D Short Lovecraftian,14 Jan, 2016,5209,93
Operation Warcade VR,188.000,0.0078125,Nvidia GeForce GTX 970/AMD Radeon R9 290 equivalent or greater,2.24609375,Simulation Action Indie Adventure Casual Violent VR,2 Jun, 2017,163,98
Sudden Strike 2 Gold,80.000,1.0,DirectX 9.0c hardware compatible, 256 MB RAM,1.0,Strategy World War II RTS,30 Aug, 2002,68,83
Life Goes On: Done to Death,140.000,0.0029296875,,1.07421875,Indie Casual Puzzle Platformer Puzzle-Platformer Singleplayer Funny Dark Humor Adventure Side Scroller Comedy 2.5D Action Physics Fantasy 2D Controller Family Friendly Great Soundtrack Atmospheric,17 Apr, 2014,1209,96
N++ (NPLUSPLUS),165.000,2.0,512MB VRAM NVIDIA GeForce 8xxx series / ATI Radeon HD 3xxx series. OpenGL 3.3 support,0.634765625,Platformer Difficult Action Great Soundtrack 2D Level Editor Local Co-Op Minimalist Singleplayer Indie Local Multiplayer Ninja Puzzle-Platformer Fast-Paced Colorful Multiplayer 4 Player Local Arcade Co-op Parkour,25 Aug, 2016,1291,96
SEUM: Speedrunners from Hell,165.000,1.0,512MB, Shader Model 2.0,2.0,3D Platformer Parkour First-Person Platformer Action FPS Racing Difficult Level Editor Puzzle-Platformer Multiplayer Indie Fast-Paced Puzzle Great Soundtrack Horror Singleplayer Demons,28 Jul, 2016,656,95
Startopia,146.000,0.5,3D graphics card compatible with DirectX 9.0c,2.0,Simulation Management Sci-fi Space City Builder Comedy Classic RTS Singleplayer Funny Strategy Great Soundtrack Real-Time with Pause Sandbox Base Building,19 Jun, 2001,461,89
Desperados: Wanted Dead or Alive,70.000,0.25,OpenGL 2.0 compatible,2.0,Strategy Western Tactical Action Isometric Stealth Singleplayer Classic Real Time Tactics Atmospheric Real-Time RTS,23 Jul, 2001,718,75
Hentai MineSweeper,20.500,2.0,Intel HD Graphics 4000,0.09765625,Nudity Sexual Content Mature Casual Indie Strategy Anime Simulation RPG Puzzle,11 Oct, 2018,142,83
You have a drunk friend,75.000,1.0,GeForce GT 740 (2048 MB) or equivalent | Radeon HD 5770 (1024 MB),0.78125,Action Adventure Indie Casual Simulation,9 Nov, 2018,11,90
Conflict Desert Storm™,146.000,0,,0,Action Tactical Third-Person Shooter Classic Singleplayer Multiplayer Shooter Strategy,13 Sep, 2002,389,80
Tiny Echo,100.000,2.0,NVIDIA Geforce GTX 660, ATI Radeon HD 2xxx,3.0,Adventure Indie Casual Point & Click Cute Singleplayer,31 Aug, 2017,105,94
Hook,15.000,2.0,Graphics card supporting DirectX 9.0c,0.09765625,Puzzle Casual Indie Minimalist Short Singleplayer Relaxing Great Soundtrack 2D Difficult Atmospheric,25 Jan, 2015,5861,97
Highway Blossoms,150.000,1.0,OpenGL or DirectX Compatible Graphics Card,0.6640625,Visual Novel Female Protagonist Anime Romance Nudity Indie Casual Cute America Great Soundtrack Sexual Content Memes Story Rich Singleplayer Mature,17 Jun, 2016,718,95
Aliens versus Predator Classic 2000,70.000,0.0,DirectX compatible graphics card,0,FPS Action Classic Aliens Horror Sci-fi Multiplayer Shooter Retro First-Person Singleplayer Atmospheric Gore Stealth Fast-Paced Masterpiece,28 Mar, 2000,1424,86
Rage in Peace,150.000,2.0,DX9 (shader model 3.0) or DX11 with feature level 9.3 capabilities.,2.0,Indie Action Great Soundtrack Story Rich Gore Dark Comedy Dark Humor Violent Comedy Adventure Emotional Philisophical Funny Supernatural Memes Experimental Difficult Singleplayer Relaxing Dark Fantasy,8 Nov, 2018,19,84
ZEscape,160.000,6.0,2GB VRAM,10.0,Early Access Action Gore Violent Early Access Adventure,20 Jul, 2018,11,81
Sakura Fantasy,120.000,1.0,1280 x 720,0.1953125,Nudity Anime Visual Novel Mature Female Protagonist Indie Fantasy Sexual Content Casual Cute Singleplayer,29 May, 2015,659,91
Angels with Scaly Wings,200.000,1.0,DirectX Compatible Card,2.0,Dragons Visual Novel Dating Sim Story Rich Choices Matter Indie Psychological Horror Mystery Drama Violent Adventure Choose Your Own Adventure Crime Simulation RPG Anime Sexual Content Memes Singleplayer Sci-fi,31 Jan, 2017,704,98
Nevrosa: Escape,165.000,8.0,NVIDIA GTX 970 4Gb,1.46484375,Indie Violent Casual Action Adventure Gore Horror VR Puzzle,22 Dec, 2017,49,87
Minit,120.000,1.0,GeForce 7600 GS (256 MB) / Radeon HD 2400 PRO (256 MB),0.1953125,Adventure Indie Pixel Graphics Great Soundtrack Singleplayer Retro RPG 2D Minimalist Rogue-like Action Funny Rogue-lite,3 Apr, 2018,444,93
Prince of Persia: The Two Thrones™,165.000,0.25,32 MB DirectX 9.0c compliant (128 MB recommended) (see supported list*),0,Action Adventure Platformer Third Person Parkour Singleplayer Hack and Slash Fantasy Time Travel Time Manipulation Story Rich Stealth Atmospheric Classic Great Soundtrack,7 Dec, 2005,390,76
Stock Car Extreme,165.000,0.25,,10.0,Racing Simulation Sports Realistic Multiplayer,11 Feb, 2015,305,81
Rend,250.000,4.0,DirectX10 Compatible GPU with 1 GB Video RAM,25.0,Early Access Survival Open World Adventure Massively Multiplayer RPG Multiplayer Base Building Crafting Early Access Action Co-op Building Indie Sandbox Fantasy Third Person Third-Person Shooter PvP,31 Jul, 2018,,0
Zero Escape: The Nonary Games,350.000,4.0,DirectX 9.0 compatible GPU with at least 1GB of VRAM,4.0,Story Rich Visual Novel Mystery Puzzle Psychological Horror Choices Matter Multiple Endings Adventure Great Soundtrack Anime Violent Atmospheric Gore Sci-fi Horror Singleplayer Point & Click Time Travel,24 Mar, 2017,571,94
Crystal Story II,43.000,1.0,,0,RPG Adventure Indie Strategy Anime JRPG Great Soundtrack,6 Feb, 2015,204,92
Learn to Fly 3,0,1.0,Integrated GPU,0.048828125,Free to Play Casual Indie Strategy Simulation Action Cute Funny Space Singleplayer 2D Family Friendly Memes Flight Physics Multiplayer Anime Sandbox,19 Feb, 2016,2052,87
The Age of Decadence,188.000,3.0,Nvidia Geforce GTS 250 / Radeon HD 4770 (1Gb) or better,1.85546875,RPG Turn-Based Indie Turn-Based Combat Post-apocalyptic Tactical Choices Matter Story Rich Isometric Fantasy Singleplayer CRPG Alternate History Rome Difficult Atmospheric Dark Fantasy Early Access Adventure Open World,14 Oct, 2015,1742,81
Guild Wars Trilogy,250.000,0.5,,0,RPG Massively Multiplayer MMORPG PvP,25 Sep, 2008,24,100
NEKO-NIN exHeart,120.000,1.0,1280 x 720,2.0,Anime Sexual Content Visual Novel Nudity Cute Casual Indie Mature Simulation Dating Sim,21 Apr, 2017,533,97
IS Defense,80.000,4.0,NVIDIA GeForce GTX 460 or AMD Radeon HD5850 (1 GB VRAM),4.0,Action Indie On-Rails Shooter Shooter War Singleplayer First-Person FPS Memes,19 Apr, 2016,870,94
Formata,165.000,4.0,Nvidia GPU GeForce GTX 660 / AMD GPU Radeon HD 7870,11.0,Strategy Action Indie War Multiplayer RTS Military Tactical Rome Medieval Robots Great Soundtrack Third Person Difficult Naval Wargame Early Access Atmospheric Alternate History Real Time Tactics,7 Dec, 2017,371,72
Dragonia,30.000,1.0,DirectX 9 compatible graphics card,1.0,Sexual Content Nudity Anime Mature Bullet Hell Shooter Female Protagonist RPG Action Shoot 'Em Up Singleplayer Story Rich 2D Gore Psychological Horror Third-Person Shooter Illuminati,29 May, 2017,4639,87
GTR 2 FIA GT Racing Game,310.000,0.5,DX8.1 comp. video card/64 MB,0,Racing Simulation Sports Multiplayer Singleplayer Driving,10 Sep, 2006,133,90
STAR WARS™ Rebellion,80.000,1.0,3D graphics card compatible with DirectX 7 (compatible with DirectX 9 recommended),0.5966796875,Strategy Star Wars Grand Strategy Classic 4X,28 Feb, 1998,286,88
Sherlock Holmes: The Awakened - Remastered Edition,151.000,0.5,32 Mb,0,Adventure Lovecraftian Point & Click Detective Mystery First-Person Horror,23 Sep, 2008,168,79
Buried: An Interactive Story,Not Available,2.0,DX9 (shader model 2.0) capabilities,0.4609375,Adventure Indie Text-Based Choose Your Own Adventure Horror Visual Novel Interactive Fiction,21 Jan, 2016,113,96
Phantom Breaker: Battle Grounds,140.000,3.0,nVidia Geforce 210 or better,3.0,Anime Beat 'em up Action Cute Pixel Graphics Female Protagonist Local Co-Op Side Scroller Hack and Slash 2D Co-op Retro Fighting 4 Player Local Great Soundtrack Arcade Multiplayer Local Multiplayer,23 Jan, 2015,2160,84
Wuppo,165.000,2.0,512mb video memory,0.48828125,Adventure Indie Action Cute Platformer RPG 2D Metroidvania Open World Singleplayer Puzzle Great Soundtrack Story Rich Exploration Hand-drawn Funny Family Friendly Pixel Graphics Colorful Difficult,29 Sep, 2016,1121,95
Block N Load,0,3.0,Dedicated graphics card (NVidia GeForce 8800 GT or better),0,Free to Play Action Multiplayer FPS Building Shooter Strategy First-Person Team-Based Base Building Class-Based PvP Destruction Massively Multiplayer Sandbox Funny MOBA Voxel Comedy Gore,30 Apr, 2015,13812,77
Orbt XL,15.000,2.0,512MB at least and nothing over... let's say, five years old,0.4921875,Casual Indie Action 2D Arcade Singleplayer Score Attack Space Great Soundtrack Family Friendly Retro Replay Value Fast-Paced Difficult Soundtrack Sci-fi Survival Controller Classic Addictive,21 Apr, 2017,1776,97
The Dig®,80.000,0.03125,2 MB - PCI Graphics Card,0,Adventure Point & Click Sci-fi Classic Space Great Soundtrack Pixel Graphics Story Rich Atmospheric Singleplayer 1990's Third Person Aliens Retro,1 Nov, 1995,557,91
Laser League,165.000,4.0,Nvidia GForce GTX 670 or AMD Radeon R9 270x,4.0,Indie Sports Multiplayer Arcade Co-op Strategy Sci-fi Early Access,10 May, 2018,834,86
Save 75% on Summoner,17.500,0.5,3D graphics card compatible with DirectX 9.0c,0.78125,RPG Action Fantasy Singleplayer Action RPG Classic Story Rich Adventure Open World,19 Mar, 2001,213,83
Nancy Drew®: Curse of Blackmoor Manor,90.000,0.0,16-bit DirectX compatible video card,0,Adventure Mystery Point & Click Female Protagonist Puzzle Detective,25 Oct, 2004,54,90
Interstellar Rift,185.000,4.0,NVIDIA GeForce GTX 560 or higher,10.0,Early Access Space Indie Multiplayer Action Early Access Simulation Sandbox Open World Survival Sci-fi Building Space Sim,23 Jun, 2015,681,74
Shadowrun: Dragonfall - Director's Cut,165.000,2.0,DirectX compatible 3D graphics card with at least 256MB of addressable memory,2.0,RPG Cyberpunk Turn-Based Strategy Sci-fi Story Rich Isometric Tactical Singleplayer Indie CRPG Adventure Turn-Based Tactics Fantasy Atmospheric Kickstarter Turn-Based Strategy Moddable Female Protagonist Touch-Friendly,18 Sep, 2014,3055,89
After the Collapse,110.000,2.0,DirectX 10 compatible GPU with 512MB VRAM,0.48828125,Early Access Simulation Early Access Strategy Base Building Indie City Builder Post-apocalyptic Crafting 2D,8 Oct, 2018,10,80
Distance,220.000,4.0,NVIDIA GeForce 8800GT or AMD Radeon HD 3830,5.0,Racing Great Soundtrack Multiplayer Futuristic Level Editor Indie Action Singleplayer Atmospheric Local Multiplayer Arcade Fast-Paced Cyberpunk Survival Split Screen Sci-fi Early Access Platformer 4 Player Local Adventure,18 Sep, 2018,3327,93
Space Channel 5: Part 2,100.000,0.0,DirectX 9.0c compatible, NVIDIA GeForce 7300 series, ATI Radeon™ X1600 Video Card with 256MB RAM,0,Rhythm Action Great Soundtrack Female Protagonist Music Classic,4 Mar, 2011,463,90
Jettomero: Hero of the Universe,150.000,8.0,Intel HD Graphics 620,0.48828125,Indie Robots,15 Sep, 2017,41,80
OCTAHEDRON,271.000,1.0,NVIDIA GeForce 7900 GS, 256 MB or AMD Radeon HD 2600 XT, 256 MB,1.0,Indie Platformer Great Soundtrack 2D Retro Music Rhythm Singleplayer Difficult Action Puzzle-Platformer Score Attack Atmospheric Classic Side Scroller Controller Time Attack,20 Mar, 2018,31,100
Spring of Decadence / 堕落之春,30.000,0.5,nVidia GeForce GTX 280 series or higher,0,Sexual Content Nudity RPG RPGMaker Indie Casual Adventure Strategy Anime Mature,4 Jul, 2018,505,80
These nights in Cairo,100.000,1.0,Intel HD Graphics,0.29296875,Sexual Content Casual Indie Nudity Visual Novel Otome Female Protagonist Fantasy Romance,15 Oct, 2017,77,92
Phoning Home,180.000,8.0,Dedicated GPU, NVIDIA or AMD, 1.5 GB video memory,10.0,Adventure Survival Open World Action Indie Exploration Crafting Sci-fi Robots Atmospheric Singleplayer Puzzle Story Rich Mystery Third Person Great Soundtrack Futuristic Silent Protagonist Action-Adventure Difficult,7 Feb, 2017,418,71
LoveBeat,0,1.0,GeForce 6600 GT, Radeon X1600 Pro,20.0,Free to Play Anime Music Rhythm Casual Massively Multiplayer Action Memes Multiplayer,13 Jan, 2016,919,73
Choice of Robots,80.000,0,,0,Choose Your Own Adventure Choices Matter Text-Based Interactive Fiction Indie Robots RPG Story Rich Sci-fi,19 Dec, 2014,1635,97
Crack Down™,20.000,0,32MB or greater graphics card,0,Action Top-Down Retro,1 Jun, 2010,,0
Ecco the Dolphin™,20.000,0,32MB or greater graphics card,0,Action Classic Underwater 2D Adventure 1990's Atmospheric Singleplayer Difficult Retro Horror,1 Jun, 2010,,0
Gain Ground™,20.000,0,32MB or greater graphics card,0,Strategy,1 Jun, 2010,,0
Sonic 3D Blast™,70.000,0,32MB or greater graphics card,0,Platformer Singleplayer Great Soundtrack Isometric 3D Platformer Retro Classic 2.5D,1 Jun, 2010,,0
Space Harrier™ II,20.000,0,32MB or greater graphics card,0,Action Arcade Classic Retro,1 Jun, 2010,,0
VectorMan™,20.000,0,32MB or greater graphics card,0,Action Platformer Classic 2D,1 Jun, 2010,,0
Shadow Dancer™,20.000,0,32MB or greater graphics card,0,Action Ninja Platformer 2D Singleplayer Classic,1 Jun, 2010,,0
Bonanza Bros.™,20.000,0,32MB or greater graphics card,0,Action 1990's,13 Sep, 2010,,0
Eternal Champions™,20.000,0,32MB or greater graphics card,0,Action Fighting 2D Fighter,13 Sep, 2010,,0
Kid Chameleon™,20.000,0,32MB or greater graphics card,0,Platformer Retro,13 Sep, 2010,,0
Ristar™,20.000,0,32MB or greater graphics card,0,Platformer Classic Singleplayer Great Soundtrack 2D,13 Sep, 2010,,0
Alien Storm,20.000,0,32MB or greater graphics card,0,Action Arcade Beat 'em up,26 Oct, 2010,,0
Bio-Hazard Battle™,20.000,0,32MB or greater graphics card,0,Action Shoot 'Em Up,26 Oct, 2010,,0
Alien Storm,20.000,0,32MB or greater graphics card,0,Action Arcade Beat 'em up,26 Oct, 2010,,0
Bio-Hazard Battle™,20.000,0,32MB or greater graphics card,0,Action Shoot 'Em Up,26 Oct, 2010,,0
Decap Attack™,20.000,0,32MB or greater graphics card,0,Platformer 2D,26 Oct, 2010,,0
ESWAT™: City Under Siege,20.000,0,32MB or greater graphics card,0,Retro Cyberpunk Platformer Action 2D,26 Oct, 2010,,0
Flicky™,20.000,0,32MB or greater graphics card,0,Arcade 2D Platformer,26 Oct, 2010,,0
Landstalker: The Treasures of King Nole,20.000,0,32MB or greater graphics card,0,RPG Isometric Action RPG,26 Jan, 2011,,0
Light Crusader,20.000,0,32MB or greater graphics card,0,RPG Retro,26 Jan, 2011,,0
Shining Force II,20.000,0,32MB or greater graphics card,0,RPG Turn-Based Strategy Strategy RPG Retro Fantasy JRPG Strategy Tactical RPG Classic 2D,26 Jan, 2011,,0
ToeJam & Earl,20.000,0,32MB or greater graphics card,0,Adventure Classic Great Soundtrack Local Co-Op Rogue-like Comedy 2D,26 Jan, 2011,,0
